id_transaccion,timestamp,monto,categoria_comercio,tipo_tarjeta,score_dispositivo,intentos_fallidos_24h,pais_coincide,target
TX_013472,2026-02-04 01:40:27,189.5,Electrónica,Crédito,96.6,0,1,0
TX_031726,2026-01-14 03:00:39,68.2,Retail,Crédito,88.7,0,1,0
TX_023691,2026-02-21 01:09:41,66.09,Entretenimiento,Crédito,83.2,1,1,0
TX_010558,2026-01-22 05:13:33,81.06,Retail,Crédito,94.0,0,1,0
TX_006557,2026-02-02 02:17:25,32.88,Retail,Crédito,85.5,1,1,0
TX_045578,2026-03-18 03:26:42,18.25,Servicios,Débito,72.4,0,1,0
TX_041504,2026-01-23 03:40:50,221.09,Servicios,Débito,92.6,0,1,0
TX_027873,2026-03-25 19:25:38,48.94,Retail,Débito,86.1,0,1,0
TX_010811,2026-03-20 22:56:47,31.71,Entretenimiento,Crédito,77.9,0,1,0
TX_038215,2026-03-11 03:17:30,31.22,Viajes,Débito,73.3,0,1,0
TX_011731,2026-01-04 02:33:02,62.83,Servicios,Débito,98.7,0,0,0
TX_027439,2026-03-28 23:30:49,140.54,Retail,Débito,83.6,0,1,0
TX_021780,2026-01-27 05:27:20,7.64,Servicios,Crédito,92.5,0,1,0
TX_034080,2026-01-22 04:55:15,163.71,Electrónica,Débito,78.8,0,1,0
TX_022916,2026-03-24 19:04:11,16.21,Servicios,Débito,86.8,0,1,0
TX_008086,2026-02-08 15:16:47,9.31,Retail,Crédito,88.8,0,1,0
TX_043468,2026-02-14 20:44:13,5.15,Retail,Crédito,81.5,1,1,0
TX_014710,2026-03-02 22:30:01,53.29,Retail,Crédito,80.8,0,1,0
TX_015467,2026-02-03 16:45:45,31.89,Entretenimiento,Crédito,70.9,0,1,0
TX_037173,2026-01-27 12:57:01,25.86,Servicios,Crédito,96.9,0,1,0
TX_028749,2026-02-09 15:48:28,19.78,Retail,Débito,100.0,0,1,0
TX_003105,2026-01-20 09:40:41,73.71,Retail,Crédito,97.4,0,0,0
TX_000709,2026-03-21 15:59:32,73.19,Servicios,Débito,,0,1,0
TX_038386,2026-02-12 15:18:34,178.22,Viajes,Crédito,81.1,0,1,0
TX_023445,2026-01-29 01:49:13,18.95,Retail,Crédito,66.0,0,1,0
TX_026511,2026-03-10 09:02:50,144.78,Retail,Débito,87.9,2,1,0
TX_008467,2026-03-16 08:34:49,6.62,Viajes,Crédito,63.8,1,1,0
TX_006231,2026-03-09 18:49:24,31.46,Retail,Débito,93.8,0,1,0
TX_046359,2026-03-19 16:17:29,15.51,Servicios,Débito,89.9,0,1,0
TX_039358,2026-02-25 08:17:40,33.93,Retail,Débito,90.8,0,1,0
TX_016387,2026-01-23 05:38:04,52.67,Electrónica,Crédito,90.3,0,1,0
TX_034166,2026-03-06 20:01:11,37.14,Servicios,Débito,80.2,0,1,0
TX_004169,2026-03-18 21:07:54,51.14,Viajes,Crédito,79.0,0,1,0
TX_005804,2026-01-23 03:39:38,20.03,Retail,Crédito,91.3,0,1,0
TX_012754,2026-03-26 08:40:41,55.61,Entretenimiento,Crédito,76.8,0,1,0
TX_002190,2026-02-24 19:51:43,85.7,Servicios,Crédito,95.6,2,1,0
TX_012188,2026-02-26 04:11:34,5.92,Viajes,Crédito,87.6,0,1,0
TX_031728,2026-02-01 09:22:16,59.75,Electrónica,Crédito,81.8,0,1,0
TX_019246,2026-01-14 16:43:37,126.55,Servicios,Crédito,80.1,0,1,0
TX_037867,2026-02-19 13:15:12,62.24,Servicios,Crédito,95.1,0,1,0
TX_043515,2026-02-18 19:02:08,9.36,Servicios,Crédito,84.5,3,1,0
TX_008719,2026-03-26 07:40:15,8.69,Retail,Crédito,,1,1,0
TX_028825,2026-02-08 02:32:12,80.17,Servicios,Débito,78.2,0,1,0
TX_024469,2026-02-10 08:22:36,39.03,Electrónica,Crédito,90.2,0,1,0
TX_048253,2026-02-20 13:54:21,43.78,Electrónica,Crédito,82.1,1,1,0
TX_007202,2026-02-26 14:40:04,62.02,Retail,Crédito,68.5,0,1,0
TX_009283,2026-02-09 00:07:22,180.98,Electrónica,Crédito,96.5,0,1,0
TX_026821,2026-01-01 15:18:25,74.87,Retail,Crédito,98.6,0,1,0
TX_027374,2026-01-01 13:03:53,24.54,Servicios,Débito,89.6,0,1,0
TX_022493,2026-01-06 00:04:18,14.7,Retail,Débito,100.0,0,1,0
TX_045638,2026-03-13 20:05:13,10.98,Retail,Crédito,76.0,0,1,0
TX_045880,2026-02-05 01:10:53,73.22,Viajes,Débito,,0,1,0
TX_029340,2026-03-17 00:26:23,36.22,Viajes,Débito,94.6,0,1,0
TX_046548,2026-01-08 03:13:00,67.44,Viajes,Débito,70.4,0,1,0
TX_010804,2026-03-12 19:54:53,8.13,Retail,Crédito,88.0,0,1,0
TX_020965,2026-03-04 07:31:21,127.94,Retail,Crédito,85.4,0,1,0
TX_030033,2026-01-26 02:49:52,6.02,Servicios,Crédito,74.9,0,1,0
TX_005223,2026-02-26 02:52:02,81.51,Servicios,Crédito,84.2,0,1,0
TX_000660,2026-02-01 20:07:37,59.65,Retail,Crédito,89.6,0,1,0
TX_033246,2026-03-24 12:20:36,227.56,Viajes,Crédito,82.7,0,1,0
TX_005866,2026-03-12 00:32:51,34.82,Servicios,Débito,82.3,0,0,0
TX_048872,2026-01-14 08:29:40,7.44,Servicios,Crédito,95.5,0,1,0
TX_022986,2026-02-17 14:13:46,31.04,Viajes,Crédito,82.2,0,1,0
TX_028881,2026-02-14 16:07:16,152.65,Electrónica,Crédito,89.3,0,1,0
TX_047088,2026-02-08 15:55:07,19.52,Retail,Crédito,87.2,0,1,0
TX_026528,2026-02-10 15:51:52,256.43,Entretenimiento,Débito,88.6,0,1,0
TX_009648,2026-03-10 04:55:15,71.49,Viajes,Débito,80.8,1,1,0
TX_049546,2026-02-04 13:34:35,21.44,Retail,Crédito,85.6,1,1,0
TX_032375,2026-01-28 13:57:20,369.98,Electrónica,Crédito,79.1,0,1,0
TX_026159,2026-03-31 18:11:56,39.53,Servicios,Crédito,70.7,0,1,0
TX_011712,2026-01-08 09:33:45,17.8,Electrónica,Débito,80.0,0,1,0
TX_027239,2026-01-08 23:15:05,5.59,Retail,Crédito,87.7,0,1,0
TX_018354,2026-02-12 09:50:02,65.47,Entretenimiento,Débito,84.1,0,1,0
TX_049515,2026-02-15 00:15:36,250.7,Retail,Débito,84.0,0,1,0
TX_021725,2026-01-10 03:38:23,17.88,Servicios,Débito,84.7,0,1,0
TX_025925,2026-02-10 06:56:27,20.43,Retail,Crédito,81.0,1,1,0
TX_041390,2026-02-06 19:19:47,13.11,Servicios,Débito,86.0,0,1,0
TX_004773,2026-03-04 03:23:30,152.11,Retail,Crédito,66.9,1,1,0
TX_035205,2026-02-03 20:54:58,101.45,Viajes,Crédito,59.7,1,1,0
TX_027879,2026-03-21 14:52:31,51.7,Entretenimiento,Débito,74.5,0,1,0
TX_005875,2026-03-15 00:04:02,98.95,Retail,Crédito,87.8,0,1,0
TX_017805,2026-02-06 11:36:20,14.07,Viajes,Crédito,95.8,0,1,0
TX_034224,2026-01-12 04:31:11,20.27,Retail,Crédito,85.5,0,1,0
TX_007842,2026-01-16 20:12:51,22.13,Entretenimiento,Crédito,84.2,0,1,0
TX_015923,2026-02-06 05:17:19,10.16,Electrónica,Débito,90.6,0,1,0
TX_028367,2026-01-05 23:51:05,69.13,Retail,Débito,87.1,0,0,0
TX_012084,2026-01-31 06:08:40,31.7,Retail,Crédito,81.2,0,1,0
TX_020034,2026-02-03 22:27:01,40.66,Retail,Crédito,92.3,0,1,0
TX_014488,2026-02-02 01:03:15,76.12,Retail,Crédito,91.1,0,1,0
TX_020819,2026-03-06 04:25:03,60.86,Entretenimiento,Crédito,,0,1,0
TX_037518,2026-02-14 03:35:14,101.59,Electrónica,Débito,86.6,0,1,0
TX_044236,2026-01-31 14:03:46,7.59,Servicios,Crédito,85.9,0,1,0
TX_048651,2026-02-20 22:02:48,10.06,Viajes,Débito,81.5,0,1,0
TX_036236,2026-02-17 04:07:01,164.51,Entretenimiento,Crédito,,0,1,0
TX_021070,2026-03-02 13:07:23,58.4,Servicios,Débito,76.1,0,1,0
TX_009524,2026-01-20 18:18:20,120.49,Retail,Crédito,82.1,0,1,0
TX_032756,2026-01-05 03:58:31,33.99,Retail,Débito,90.5,0,1,0
TX_012054,2026-01-23 23:07:16,72.06,Servicios,Crédito,85.4,0,1,0
TX_023594,2026-01-02 22:43:47,149.45,Electrónica,Crédito,97.6,2,1,0
TX_008038,2026-03-10 17:03:00,49.07,Viajes,Crédito,84.5,0,1,0
TX_046977,2026-02-08 07:33:41,80.51,Retail,Crédito,,0,1,0
TX_016400,2026-02-27 20:37:55,11.71,Viajes,Crédito,91.0,0,1,0
TX_045786,2026-02-16 03:44:43,7.05,Entretenimiento,Crédito,90.5,0,1,0
TX_034616,2026-03-10 19:23:05,250.86,Electrónica,Crédito,78.3,0,1,0
TX_007625,2026-02-08 12:03:31,36.88,Retail,Crédito,70.7,2,0,0
TX_013662,2026-03-13 09:13:29,81.78,Servicios,Crédito,91.4,0,1,0
TX_037737,2026-02-21 15:06:13,48.73,Electrónica,Crédito,98.0,2,1,0
TX_026542,2026-02-10 06:14:41,87.77,Servicios,Débito,85.2,0,1,0
TX_013268,2026-02-18 17:19:27,38.32,Retail,Crédito,98.7,0,1,0
TX_018083,2026-02-02 23:18:52,82.08,Retail,Débito,86.5,2,1,0
TX_048086,2026-01-09 13:14:52,61.65,Retail,Crédito,87.9,0,1,0
TX_042768,2026-01-24 13:37:40,112.3,Retail,Crédito,82.9,0,0,0
TX_004071,2026-02-26 21:51:15,25.73,Servicios,Débito,81.3,0,1,0
TX_016287,2026-03-23 20:30:38,33.82,Retail,Débito,96.4,0,1,0
TX_001119,2026-03-18 06:35:46,7.25,Electrónica,Débito,100.0,0,1,0
TX_010075,2026-03-29 04:53:28,65.48,Retail,Crédito,92.1,0,1,0
TX_011374,2026-03-08 02:34:57,84.03,Servicios,Crédito,86.4,0,1,0
TX_032685,2026-03-30 03:39:48,22.53,Viajes,Crédito,91.5,0,1,0
TX_046434,2026-03-24 16:31:09,67.03,Servicios,Débito,98.5,0,1,0
TX_025350,2026-01-01 02:07:12,30.69,Viajes,Crédito,73.8,0,1,0
TX_006716,2026-01-24 11:29:19,44.31,Entretenimiento,Crédito,93.4,0,1,0
TX_034568,2026-02-24 00:13:41,123.05,Retail,Crédito,84.4,2,1,0
TX_001031,2026-02-17 08:07:51,64.82,Servicios,Crédito,83.7,0,1,0
TX_022754,2026-03-04 07:55:33,13.49,Retail,Crédito,89.5,0,1,0
TX_011762,2026-03-01 15:42:28,7.04,Retail,Crédito,71.3,0,1,0
TX_035897,2026-02-07 03:51:32,162.05,Retail,Crédito,89.7,0,1,0
TX_014493,2026-03-08 21:09:58,356.61,Retail,Débito,81.1,0,1,0
TX_025086,2026-03-10 15:33:56,199.83,Viajes,Crédito,81.1,1,1,0
TX_020396,2026-02-17 06:56:55,155.35,Electrónica,Crédito,100.0,0,1,0
TX_004814,2026-02-21 17:52:52,41.37,Servicios,Débito,82.5,0,1,0
TX_008995,2026-03-23 16:40:19,18.14,Servicios,Crédito,99.1,0,1,0
TX_049692,2026-02-09 19:02:06,51.31,Servicios,Crédito,91.1,0,1,0
TX_021375,2026-02-26 14:49:25,44.99,Servicios,Crédito,90.9,0,1,0
TX_030243,2026-01-19 17:09:41,46.02,Retail,Crédito,74.6,2,1,0
TX_047579,2026-01-24 20:44:57,120.11,Retail,Crédito,78.9,1,0,0
TX_001165,2026-03-29 09:59:39,105.55,Servicios,Crédito,89.0,0,1,0
TX_024811,2026-01-10 07:08:10,29.53,Retail,Débito,88.4,0,1,0
TX_021110,2026-03-29 13:36:54,59.77,Viajes,Crédito,86.5,0,1,0
TX_003698,2026-01-01 12:45:26,37.37,Retail,Débito,99.7,0,1,0
TX_011439,2026-02-01 12:39:42,40.55,Retail,Débito,89.7,0,1,0
TX_004470,2026-01-07 11:33:09,138.38,Retail,Crédito,72.1,1,1,0
TX_009808,2026-02-22 01:10:32,110.39,Retail,Crédito,78.8,0,1,0
TX_047768,2026-02-09 23:18:06,558.66,Viajes,Débito,,3,0,1
TX_006749,2026-01-09 12:27:12,56.75,Servicios,Crédito,93.6,0,1,0
TX_049185,2026-03-01 23:41:25,42.38,Retail,Crédito,73.4,1,1,0
TX_017379,2026-02-11 05:04:46,23.14,Retail,Crédito,86.4,0,1,0
TX_036885,2026-03-10 14:03:18,52.69,Viajes,Débito,79.6,0,1,0
TX_013357,2026-01-06 11:28:12,8.08,Retail,Débito,94.4,0,1,0
TX_032405,2026-02-08 17:43:21,139.95,Servicios,Crédito,94.1,0,1,0
TX_042455,2026-02-15 04:56:55,152.63,Retail,Crédito,85.6,0,1,0
TX_046066,2026-02-04 00:39:46,6.01,Entretenimiento,Crédito,81.4,0,1,0
TX_011539,2026-02-17 20:19:36,84.67,Entretenimiento,Crédito,88.7,0,1,0
TX_002009,2026-03-16 09:24:36,129.83,Electrónica,Débito,80.2,0,1,0
TX_003222,2026-03-17 02:10:43,38.64,Servicios,Crédito,93.7,0,1,0
TX_044997,2026-02-18 06:25:33,146.41,Viajes,Crédito,100.0,0,1,0
TX_018763,2026-01-21 16:28:32,58.35,Retail,Crédito,81.8,0,1,0
TX_014166,2026-03-30 01:22:50,76.88,Electrónica,Crédito,91.0,0,1,0
TX_040684,2026-03-29 02:30:38,166.03,Retail,Crédito,78.4,3,1,0
TX_025081,2026-02-27 17:56:31,27.99,Retail,Débito,74.2,0,1,0
TX_001823,2026-02-14 17:46:11,115.71,Electrónica,Débito,100.0,0,1,0
TX_044662,2026-02-21 05:14:41,24.4,Retail,Crédito,96.7,2,1,0
TX_006849,2026-02-28 01:01:09,31.88,Servicios,Crédito,75.7,0,1,0
TX_012636,2026-02-27 18:03:38,49.07,Electrónica,Débito,70.3,0,1,0
TX_037669,2026-01-12 10:11:37,22.95,Servicios,Crédito,91.2,1,1,0
TX_006096,2026-01-03 23:14:16,175.44,Retail,Crédito,86.8,0,1,0
TX_039249,2026-01-11 20:56:26,16.1,Servicios,Crédito,100.0,0,1,0
TX_010578,2026-01-30 11:47:21,127.13,Retail,Débito,77.7,0,1,0
TX_031075,2026-01-11 02:28:03,39.25,Electrónica,Débito,66.3,0,1,0
TX_029113,2026-01-12 03:31:49,23.12,Servicios,Crédito,71.9,0,1,0
TX_010193,2026-03-07 01:40:35,82.74,Entretenimiento,Débito,,0,1,0
TX_000315,2026-02-16 03:11:44,26.53,Viajes,Crédito,91.4,0,0,0
TX_011450,2026-01-18 19:53:23,75.11,Electrónica,Crédito,97.6,0,1,0
TX_030746,2026-03-30 23:51:38,10.68,Retail,Crédito,90.5,0,1,0
TX_029703,2026-02-13 23:58:07,12.19,Viajes,Crédito,100.0,0,1,0
TX_027659,2026-01-01 15:23:09,40.99,Retail,Crédito,73.6,0,1,0
TX_023686,2026-01-07 22:18:16,36.2,Retail,Débito,69.9,1,1,0
TX_028376,2026-02-15 16:49:36,71.52,Retail,Crédito,65.9,0,1,0
TX_003086,2026-03-10 16:27:07,7.86,Servicios,Crédito,89.6,0,1,0
TX_049372,2026-01-09 08:22:09,21.15,Retail,Crédito,91.7,0,1,0
TX_003752,2026-03-07 06:48:41,41.17,Servicios,Crédito,85.7,0,1,0
TX_005049,2026-03-08 23:25:14,35.65,Servicios,Débito,80.6,0,1,0
TX_029187,2026-02-06 00:04:10,174.18,Viajes,Crédito,86.2,0,1,0
TX_030709,2026-02-16 11:51:51,61.25,Servicios,Crédito,82.1,0,1,0
TX_020147,2026-03-17 17:20:30,67.71,Retail,Crédito,79.0,0,1,0
TX_032250,2026-03-28 02:02:46,91.16,Servicios,Crédito,79.6,0,1,0
TX_004970,2026-01-18 00:13:07,51.16,Retail,Débito,82.6,0,1,0
TX_030526,2026-02-03 11:53:38,10.12,Retail,Crédito,67.2,0,1,0
TX_018495,2026-02-02 02:16:38,17.48,Electrónica,Crédito,95.5,0,1,0
TX_038065,2026-02-10 03:33:33,147.24,Electrónica,Débito,90.0,0,1,0
TX_041837,2026-02-26 04:03:51,200.87,Servicios,Crédito,81.3,0,1,0
TX_032753,2026-01-20 12:54:35,14.65,Electrónica,Crédito,99.5,0,1,0
TX_020074,2026-01-04 18:12:18,84.19,Retail,Crédito,79.7,1,1,0
TX_026274,2026-03-10 14:30:25,85.2,Electrónica,Débito,72.2,0,1,0
TX_013650,2026-01-18 13:05:33,12.17,Retail,Crédito,88.4,0,1,0
TX_025534,2026-02-20 14:53:24,126.62,Servicios,Crédito,77.5,0,1,0
TX_017522,2026-03-05 05:09:15,30.13,Entretenimiento,Crédito,93.5,0,1,0
TX_025481,2026-02-01 07:57:35,165.27,Retail,Crédito,90.2,0,1,0
TX_048235,2026-02-06 05:49:16,344.95,Servicios,Débito,92.9,0,1,0
TX_048788,2026-03-07 04:38:07,51.19,Servicios,Crédito,84.1,1,1,0
TX_032390,2026-03-22 08:27:48,10.94,Retail,Crédito,94.5,0,1,0
TX_005087,2026-03-06 03:19:47,128.47,Retail,Débito,73.0,0,1,0
TX_017253,2026-01-13 18:21:03,219.91,Electrónica,Débito,73.8,0,1,0
TX_004040,2026-03-06 04:41:21,23.42,Electrónica,Crédito,100.0,0,1,0
TX_018387,2026-02-27 14:54:11,33.0,Servicios,Crédito,83.9,0,1,0
TX_004247,2026-03-01 06:25:25,10.24,Viajes,Débito,100.0,1,1,0
TX_018628,2026-03-21 22:27:19,31.01,Electrónica,Débito,81.0,0,1,0
TX_000880,2026-01-05 02:27:28,6.43,Retail,Débito,82.9,0,1,0
TX_023299,2026-02-23 00:48:05,86.32,Retail,Crédito,78.9,1,1,0
TX_029753,2026-03-09 13:29:54,17.75,Viajes,Crédito,87.9,0,1,0
TX_030173,2026-02-17 20:21:23,71.86,Electrónica,Crédito,84.3,0,1,0
TX_028560,2026-03-19 17:43:39,12.7,Retail,Crédito,78.9,2,1,0
TX_018864,2026-02-19 02:22:12,38.87,Retail,Crédito,90.0,0,1,0
TX_043344,2026-02-26 07:43:46,7.94,Retail,Crédito,84.1,0,1,0
TX_034211,2026-03-13 03:31:06,79.46,Servicios,Crédito,94.9,0,1,0
TX_026084,2026-01-12 06:09:47,65.37,Electrónica,Crédito,92.3,0,1,0
TX_001942,2026-03-27 21:21:33,114.63,Electrónica,Débito,82.1,0,1,0
TX_022226,2026-01-04 15:33:15,221.49,Servicios,Crédito,80.4,0,1,0
TX_044692,2026-01-31 03:32:09,235.56,Viajes,Crédito,82.9,0,1,0
TX_043240,2026-01-24 02:02:17,103.71,Retail,Crédito,82.2,0,1,0
TX_023860,2026-03-13 20:14:47,117.7,Viajes,Débito,74.5,0,0,0
TX_014159,2026-01-08 17:04:22,110.58,Viajes,Crédito,84.4,0,1,0
TX_033876,2026-03-18 23:01:02,68.1,Servicios,Crédito,82.3,0,1,0
TX_048105,2026-03-21 16:48:08,175.02,Retail,Débito,82.7,0,1,0
TX_023450,2026-03-24 13:57:55,9.01,Retail,Crédito,88.1,0,1,0
TX_006624,2026-02-21 23:03:39,102.69,Retail,Crédito,98.6,0,1,0
TX_038265,2026-01-03 19:45:02,73.39,Electrónica,Débito,64.6,0,1,0
TX_026242,2026-02-08 07:47:20,44.98,Servicios,Débito,89.1,0,1,0
TX_047592,2026-03-23 01:15:46,105.28,Electrónica,Crédito,85.5,0,1,0
TX_024156,2026-01-20 07:49:11,32.57,Viajes,Crédito,90.9,0,1,0
TX_032059,2026-02-25 22:09:50,133.45,Servicios,Débito,89.9,0,1,0
TX_009332,2026-03-04 11:31:38,7.43,Electrónica,Crédito,90.8,0,1,0
TX_043565,2026-03-05 08:17:34,14.17,Retail,Crédito,83.5,0,1,0
TX_003494,2026-03-01 21:23:16,43.84,Retail,Crédito,81.4,2,1,0
TX_004879,2026-03-22 19:57:40,11.17,Servicios,Crédito,76.5,0,1,0
TX_047063,2026-01-21 05:18:34,40.33,Servicios,Débito,85.2,0,1,0
TX_000999,2026-01-06 14:52:29,63.14,Servicios,Crédito,66.0,0,1,0
TX_037087,2026-01-21 00:06:05,59.94,Retail,Crédito,94.2,0,1,0
TX_036438,2026-03-01 07:44:58,100.53,Electrónica,Débito,76.5,0,1,0
TX_034750,2026-01-07 00:53:03,11.69,Viajes,Crédito,84.5,0,1,0
TX_028617,2026-02-02 19:37:19,75.84,Retail,Crédito,66.8,0,1,0
TX_037096,2026-01-27 14:28:11,176.87,Retail,Débito,89.4,0,1,0
TX_022811,2026-02-18 07:36:20,37.52,Retail,Crédito,81.6,0,1,0
TX_007143,2026-03-24 07:23:19,13.21,Retail,Crédito,90.4,0,1,0
TX_021559,2026-03-21 02:44:19,33.04,Retail,Crédito,94.0,0,0,0
TX_009936,2026-03-09 15:49:04,171.85,Viajes,Débito,88.8,0,1,0
TX_004789,2026-03-01 08:45:44,47.23,Viajes,Crédito,83.5,0,1,0
TX_030511,2026-01-13 00:50:55,784.85,Viajes,Crédito,30.0,1,0,1
TX_031190,2026-02-25 16:59:18,495.49,Servicios,Crédito,79.2,0,1,0
TX_020084,2026-03-18 03:49:57,261.46,Retail,Crédito,84.7,0,1,0
TX_010824,2026-01-27 13:50:58,78.73,Servicios,Crédito,75.8,0,1,0
TX_000673,2026-01-05 19:39:55,30.43,Retail,Crédito,76.6,0,1,0
TX_015595,2026-03-14 03:40:43,30.24,Viajes,Crédito,77.4,1,1,0
TX_043049,2026-03-16 16:25:05,60.9,Servicios,Débito,88.4,0,1,0
TX_021912,2026-03-01 03:38:48,33.62,Retail,Crédito,,0,1,0
TX_011869,2026-02-23 15:35:53,91.33,Entretenimiento,Débito,85.3,0,1,0
TX_034691,2026-01-07 15:38:10,14.08,Retail,Crédito,83.3,0,1,0
TX_011322,2026-01-12 15:27:02,41.76,Retail,Crédito,95.3,0,0,0
TX_044212,2026-03-10 06:44:14,149.46,Retail,Débito,93.7,0,1,0
TX_024615,2026-02-08 06:41:44,36.56,Viajes,Débito,78.7,1,1,0
TX_012006,2026-01-11 19:35:28,13.56,Retail,Crédito,70.0,1,1,0
TX_003940,2026-01-13 11:08:03,74.65,Retail,Crédito,91.4,1,1,0
TX_004614,2026-01-23 14:31:09,54.0,Retail,Crédito,93.2,1,0,0
TX_036760,2026-03-10 16:33:52,100.35,Servicios,Crédito,84.6,0,1,0
TX_031459,2026-01-06 13:21:35,134.58,Viajes,Crédito,97.4,1,1,0
TX_044953,2026-03-07 20:10:55,304.66,Viajes,Débito,87.1,0,1,0
TX_004348,2026-02-07 01:07:35,94.44,Retail,Crédito,76.4,0,1,0
TX_039328,2026-03-27 12:38:24,104.66,Viajes,Crédito,71.8,0,1,0
TX_049923,2026-01-29 07:05:52,12.27,Retail,Crédito,76.7,1,1,0
TX_022394,2026-02-14 11:35:18,61.11,Entretenimiento,Crédito,79.4,0,1,0
TX_003157,2026-03-18 12:31:44,9.98,Retail,Crédito,75.0,0,1,0
TX_029918,2026-02-16 22:27:42,306.54,Entretenimiento,Crédito,65.8,0,1,0
TX_037224,2026-03-16 23:51:31,18.39,Retail,Crédito,87.7,0,1,0
TX_013479,2026-01-09 09:02:48,23.84,Servicios,Débito,79.0,0,1,0
TX_013872,2026-03-12 12:39:07,136.76,Electrónica,Crédito,88.1,0,1,0
TX_038556,2026-02-13 22:58:07,326.98,Viajes,Débito,85.4,0,1,0
TX_025330,2026-01-01 05:12:10,68.8,Servicios,Débito,66.8,1,1,0
TX_044685,2026-03-13 09:01:30,23.28,Entretenimiento,Crédito,83.0,1,1,0
TX_000986,2026-02-25 04:06:03,57.47,Servicios,Crédito,75.7,0,1,0
TX_037140,2026-02-07 15:07:11,153.12,Retail,Crédito,85.1,0,1,0
TX_035034,2026-02-20 14:04:03,29.81,Servicios,Crédito,84.6,0,1,0
TX_023731,2026-03-10 17:47:02,68.9,Electrónica,Crédito,89.0,2,1,0
TX_007531,2026-01-02 18:01:53,76.06,Retail,Crédito,86.6,0,1,0
TX_044395,2026-02-03 00:38:50,79.87,Retail,Crédito,93.3,1,1,0
TX_032949,2026-03-13 16:12:39,42.73,Retail,Débito,92.3,1,1,0
TX_030878,2026-03-29 09:29:20,15.8,Retail,Crédito,83.6,0,1,0
TX_029931,2026-03-06 09:02:37,11.26,Entretenimiento,Crédito,94.4,0,1,0
TX_023416,2026-01-01 02:01:09,14.91,Retail,Débito,100.0,0,0,0
TX_006060,2026-01-15 03:05:15,19.87,Retail,Débito,80.6,0,1,0
TX_023680,2026-01-09 05:29:40,41.64,Retail,Crédito,87.9,0,1,0
TX_015941,2026-03-09 16:42:37,16.48,Electrónica,Crédito,86.7,0,1,0
TX_006949,2026-02-04 15:10:41,160.11,Retail,Débito,,0,1,0
TX_030096,2026-01-15 15:45:32,139.57,Retail,Crédito,84.2,0,0,0
TX_041340,2026-01-31 05:30:47,67.4,Entretenimiento,Débito,85.5,0,1,0
TX_049599,2026-02-06 03:51:39,329.99,Retail,Crédito,87.4,1,1,0
TX_033184,2026-01-26 13:15:38,11.42,Servicios,Crédito,84.4,1,1,0
TX_016581,2026-02-01 15:00:24,84.63,Servicios,Crédito,67.0,1,1,0
TX_001389,2026-03-15 06:52:14,33.04,Electrónica,Crédito,90.8,0,1,0
TX_021351,2026-03-25 05:34:40,17.05,Retail,Crédito,85.0,0,1,0
TX_049751,2026-02-21 19:00:41,210.66,Retail,Crédito,71.9,0,1,0
TX_034432,2026-02-10 07:17:57,86.0,Retail,Débito,83.9,0,1,0
TX_024455,2026-01-29 10:20:34,36.02,Servicios,Crédito,88.7,0,1,0
TX_040360,2026-01-26 20:41:14,7.79,Retail,Crédito,84.7,0,1,0
TX_018578,2026-02-10 09:54:58,17.46,Electrónica,Crédito,92.8,0,1,0
TX_033452,2026-03-05 22:38:55,88.06,Electrónica,Crédito,83.6,2,1,0
TX_047853,2026-01-10 17:03:00,78.43,Retail,Crédito,84.4,0,1,0
TX_000005,2026-01-24 02:21:52,118.77,Servicios,Crédito,73.9,0,1,0
TX_029183,2026-03-29 14:48:09,108.73,Retail,Débito,83.4,2,1,0
TX_008231,2026-01-22 13:51:55,27.06,Entretenimiento,Crédito,72.7,0,1,0
TX_005947,2026-03-11 02:33:44,39.37,Retail,Débito,,0,0,0
TX_007823,2026-01-22 22:04:28,257.17,Electrónica,Crédito,81.9,0,1,0
TX_019487,2026-03-30 06:16:46,321.37,Electrónica,Débito,86.2,0,1,0
TX_015385,2026-02-06 06:16:40,8.56,Viajes,Crédito,80.9,0,1,0
TX_041100,2026-03-04 02:26:57,192.22,Retail,Crédito,89.0,0,1,0
TX_018184,2026-01-15 10:23:11,58.98,Servicios,Crédito,88.5,0,1,0
TX_027162,2026-01-07 09:53:55,182.75,Retail,Crédito,81.6,0,1,0
TX_011646,2026-02-04 00:02:18,44.84,Entretenimiento,Crédito,84.3,0,1,0
TX_024391,2026-01-25 01:19:45,10.34,Electrónica,Débito,77.6,0,1,0
TX_004851,2026-02-13 15:51:07,104.37,Retail,Crédito,87.9,1,1,0
TX_047436,2026-03-17 11:59:23,79.12,Retail,Crédito,100.0,0,1,0
TX_042207,2026-03-11 10:46:21,29.48,Retail,Crédito,79.5,0,0,0
TX_045341,2026-01-06 12:41:31,58.16,Electrónica,Crédito,69.2,0,1,0
TX_028170,2026-02-20 15:13:54,9.39,Viajes,Crédito,88.1,0,1,0
TX_003420,2026-02-09 06:46:05,64.2,Entretenimiento,Crédito,96.7,0,1,0
TX_042591,2026-01-28 07:02:16,89.84,Servicios,Débito,85.7,0,1,0
TX_038735,2026-01-16 05:48:20,5.22,Retail,Crédito,84.2,0,1,0
TX_036720,2026-03-29 17:25:09,30.0,Servicios,Crédito,78.9,0,1,0
TX_029498,2026-02-10 13:43:51,24.41,Electrónica,Débito,87.6,0,1,0
